City,State,Year,accommodation_food,admin_support,agriculture,arts_entertainment,construction,education,finance,healthcare,information,management,manufacturing,mining,other_services,professional_services,real_estate,retail,transportation,utilities,wholesale
Santa Fe Springs,CA,2022,0.056338028169014086,0.09876543209876543,,0.0,-0.03888888888888889,0.14285714285714285,0.03571428571428571,0.014492753623188406,0.05263157894736842,0.11538461538461539,0.01485148514851485,,-0.03278688524590164,0.043859649122807015,0.0125,0.08943089430894309,0.02976190476190476,-0.25,0.01935483870967742
Santa Maria,CA,2022,0.1031390134529148,0.07534246575342465,0.0,0.07407407407407407,0.06153846153846154,-0.09090909090909091,-0.007874015748031496,-0.004739336492890996,0.1388888888888889,-0.125,0.017543859649122806,0.2727272727272727,0.06692913385826772,-0.01951219512195122,-0.008695652173913044,0.0327455919395466,0.11666666666666667,,-0.034482758620689655
Santa Monica,CA,2022,-0.01006036217303823,-0.1087866108786611,,-0.001160092807424594,0.021052631578947368,-0.006172839506172839,0.04923076923076923,0.005917159763313609,-0.08784773060029283,-0.14705882352941177,-0.13253012048192772,,0.022641509433962263,-0.028767123287671233,-0.007067137809187279,0.006734006734006734,0.046511627906976744,,-0.10909090909090909
Santa Rosa,CA,2022,-0.004301075268817204,0.01644736842105263,-0.08,0.022222222222222223,0.01545253863134658,-0.036585365853658534,-0.052307692307692305,0.021101992966002344,-0.07792207792207792,-0.22580645161290322,0.00390625,,0.05533596837944664,0.02203856749311295,-0.009146341463414634,-0.016260162601626018,0.11009174311926606,,-0.03347280334728033
Santa Rosa Beach,FL,2022,0.04597701149425287,0.15,,0.2631578947368421,0.011428571428571429,0.6666666666666666,-0.02127659574468085,0.19298245614035087,0.05,,0.11764705882352941,,-0.05063291139240506,0.010869565217391304,0.116,0.06428571428571428,0.4,0.0,0.11764705882352941
Sarasota,FL,2022,0.05466666666666667,-0.001142857142857143,-0.3333333333333333,0.15,0.016783216783216783,-0.013071895424836602,-0.002828854314002829,0.03732503888024884,0.0,-0.15384615384615385,0.038461538461538464,,-0.007774538386783284,0.02766333137139494,0.04503582395087001,0.019382627422828428,0.05263157894736842,0.0,0.06904231625835189
Saratoga Springs,NY,2022,0.0,0.01694915254237288,0.6666666666666666,0.06349206349206349,0.037037037037037035,0.0,0.04504504504504504,-0.030927835051546393,0.0,-0.09090909090909091,0.041666666666666664,,0.1016949152542373,0.0,-0.08,0.008733624454148471,0.125,,-0.07142857142857142
Savannah,GA,2022,0.03210463733650416,0.020618556701030927,,0.0603448275862069,0.03470715835140998,-0.012987012987012988,0.06442577030812324,0.02882205513784461,0.02,0.02702702702702703,0.023121387283236993,,0.022222222222222223,0.05075445816186557,0.010964912280701754,0.02530459231490159,0.15950920245398773,-0.6,0.03257328990228013
Scarborough,ME,2022,0.04878048780487805,0.014492753623188406,,0.0,0.0594059405940594,0.0,0.038461538461538464,-0.008403361344537815,0.0,-0.07142857142857142,0.02857142857142857,,-0.012987012987012988,-0.04395604395604396,-0.017241379310344827,0.04878048780487805,-0.043478260869565216,0.3333333333333333,-0.06382978723404255
Scottsdale,AZ,2022,0.022797927461139896,-0.011984021304926764,0.16666666666666666,0.04498269896193772,0.05417607223476298,0.0037313432835820895,0.03576248313090418,0.02939781887150308,-0.03067484662576687,0.08928571428571429,0.07035175879396985,,0.03125,0.029197080291970802,0.019138755980861243,0.00616860863605209,-0.01,0.5,-0.0078125
Seaside,OR,2022,-0.008771929824561403,0.045454545454545456,-0.3333333333333333,-0.09090909090909091,0.0,,0.16666666666666666,-0.02702702702702703,0.0,,0.75,,0.02631578947368421,0.029411764705882353,0.1,0.03225806451612903,0.0,,-0.4
Seattle,WA,2022,0.014228187919463087,-0.01758957654723127,0.0136986301369863,0.021361815754339118,-0.00752212389380531,-0.0015015015015015015,-0.011111111111111112,0.01918158567774936,-0.08561341571050309,-0.056666666666666664,-0.040382571732199786,,0.000982961992136304,-0.011770640659155876,-0.005860805860805861,-0.012149848126898413,-0.015214384508990318,,-0.07745987438939288
Sedona,AZ,2022,0.0189873417721519,-0.10416666666666667,,-0.07142857142857142,-0.10256410256410256,-0.043478260869565216,-0.11904761904761904,0.07407407407407407,0.0,,0.1111111111111111,,0.08139534883720931,-0.07964601769911504,0.056074766355140186,0.03608247422680412,0.38461538461538464,,0.2727272727272727
Sellersburg,IN,2022,0.1724137931034483,0.07142857142857142,,0.0,-0.08196721311475409,,0.0,0.0967741935483871,-0.3333333333333333,,0.0,,0.0,0.0,-0.23076923076923078,0.17073170731707318,-0.05555555555555555,,0.0625
Seneca,SC,2022,0.07407407407407407,-0.03508771929824561,0.0,0.35714285714285715,0.10476190476190476,-0.25,-0.046511627906976744,-0.00980392156862745,0.0,-0.2,0.12,,-0.034782608695652174,0.012658227848101266,0.05084745762711865,0.0625,0.0,,-0.04
Shakopee,MN,2022,0.042105263157894736,0.22535211267605634,,0.047619047619047616,0.1076923076923077,-0.2857142857142857,0.15555555555555556,0.08403361344537816,-0.16666666666666666,0.5,0.06896551724137931,,0.11494252873563218,-0.1,-0.019230769230769232,0.00847457627118644,0.06666666666666667,0.25,0.012658227848101266
Shawnee,KS,2022,-0.014925373134328358,-0.01652892561983471,,-0.029411764705882353,-0.03827751196172249,0.11764705882352941,-0.07446808510638298,0.05389221556886228,-0.25,0.14285714285714285,-0.05357142857142857,0.0,-0.03333333333333333,-0.04736842105263158,0.038461538461538464,0.03571428571428571,0.057692307692307696,,-0.036585365853658534
Sheboygan,WI,2022,0.036585365853658534,-0.0547945205479452,,-0.09090909090909091,-0.039603960396039604,0.3333333333333333,0.01,0.0423728813559322,-0.23529411764705882,0.0,0.05,,-0.011764705882352941,0.010752688172043012,-0.02631578947368421,-0.024630541871921183,0.030303030303030304,0.0,0.03773584905660377
Silverthorne,CO,2022,0.13953488372093023,-0.043478260869565216,,0.16666666666666666,-0.06060606060606061,-0.25,0.2222222222222222,0.13333333333333333,-0.25,,0.0,,0.0,0.018518518518518517,0.19148936170212766,-0.0273972602739726,0.0,0.0,-0.16666666666666666
Simi Valley,CA,2022,0.06896551724137931,-0.02040816326530612,,-0.010101010101010102,0.02708803611738149,-0.05263157894736842,-0.018292682926829267,0.045,-0.08602150537634409,-0.09090909090909091,0.0070921985815602835,,0.02666666666666667,0.0024752475247524753,-0.02531645569620253,-0.04336734693877551,0.20833333333333334,0.0,-0.01775147928994083
Simpsonville,SC,2022,0.08904109589041095,0.021052631578947368,,0.1111111111111111,0.029411764705882353,0.12,0.08235294117647059,0.05325443786982249,-0.13636363636363635,0.16666666666666666,0.02127659574468085,,0.05,0.11,0.18018018018018017,-0.05263157894736842,0.325,0.0,-0.0625
Sioux City,IA,2022,0.05309734513274336,0.007518796992481203,,0.07692307692307693,-0.03125,-0.13333333333333333,0.014598540145985401,-0.027777777777777776,-0.05263157894736842,0.14285714285714285,0.014492753623188406,,0.017543859649122806,-0.029239766081871343,-0.038834951456310676,0.038922155688622756,0.08450704225352113,,-0.014388489208633094
Sioux Falls,SD,2022,0.05162523900573614,0.020348837209302327,,0.06077348066298342,0.04047976011994003,0.08620689655172414,0.02376599634369287,0.053353658536585365,-0.02631578947368421,0.08620689655172414,0.01875,,0.025179856115107913,0.06239737274220033,0.09217877094972067,0.027379400260756193,-0.014814814814814815,,0.0084985835694051
Slidell,LA,2022,0.039647577092511016,0.09009009009009009,,0.11538461538461539,-0.005025125628140704,0.0,-0.02702702702702703,0.00851063829787234,-0.09090909090909091,-0.25,-0.044444444444444446,,0.04950495049504951,-0.10144927536231885,0.019230769230769232,-0.026706231454005934,0.203125,,0.0
Sloatsburg,NY,2022,-0.13333333333333333,0.4,,,0.0,,,,,,,,0.0,0.16666666666666666,,0.09090909090909091,0.0,,0.0
Smyrna,TN,2022,0.10714285714285714,0.0684931506849315,,0.0,0.010526315789473684,0.13333333333333333,0.0547945205479452,0.07947019867549669,-0.22727272727272727,-0.14285714285714285,0.15151515151515152,,-0.050505050505050504,0.06896551724137931,-0.04,-0.044444444444444446,0.17857142857142858,,0.15789473684210525
Sneads Ferry,NC,2022,-0.06976744186046512,0.23076923076923078,,0.0,0.0967741935483871,,0.2857142857142857,0.0,,,0.3333333333333333,,0.2727272727272727,-0.07692307692307693,0.14814814814814814,0.0,,,
Snohomish,WA,2022,0.0660377358490566,0.08633093525179857,0.06896551724137931,-0.09523809523809523,-0.002105263157894737,0.3181818181818182,-0.017857142857142856,0.09375,-0.08695652173913043,,0.0625,,-0.007575757575757576,0.09090909090909091,0.007633587786259542,0.05185185185185185,0.0967741935483871,0.0,0.09090909090909091
Snowmass Village,CO,2022,0.0,0.1111111111111111,,0.0,-0.1111111111111111,0.0,0.0,0.0,,,,,-0.1875,0.0,0.14634146341463414,-0.03333333333333333,,,1.0
Somerville,MA,2022,0.004219409282700422,-0.05555555555555555,,0.125,-0.10344827586206896,0.07692307692307693,-0.06521739130434782,0.03870967741935484,0.12195121951219512,-0.5,0.0784313725490196,,-0.006329113924050633,-0.05042016806722689,0.07317073170731707,0.04568527918781726,0.125,,-0.023809523809523808
Sonoma,CA,2022,-0.017699115044247787,-0.011363636363636364,0.0,0.17857142857142858,0.031446540880503145,-0.15789473684210525,0.09375,0.035398230088495575,0.2631578947368421,0.0,-0.02197802197802198,,0.05555555555555555,0.034013605442176874,0.046153846153846156,-0.007692307692307693,0.1,,-0.12
South Elgin,IL,2022,0.1509433962264151,0.14814814814814814,,0.25,0.1038961038961039,-0.25,-0.15625,-0.0425531914893617,0.0,,0.0,0.0,0.0,-0.018518518518518517,-0.10526315789473684,0.07142857142857142,0.23333333333333334,,-0.043478260869565216
South Gate,CA,2022,0.08666666666666667,0.06666666666666667,,-0.1111111111111111,0.029850746268656716,0.08333333333333333,0.0,-0.010752688172043012,-0.07692307692307693,,-0.030303030303030304,,0.09,0.0625,0.12195121951219512,0.12025316455696203,0.08163265306122448,,0.06060606060606061
South Lake Tahoe,CA,2022,0.030303030303030304,0.22641509433962265,,0.037037037037037035,0.01818181818181818,0.5,-0.21212121212121213,-0.05,-0.05555555555555555,,0.08333333333333333,,-0.0125,0.021505376344086023,0.1125,0.04964539007092199,0.25,-0.2,0.09090909090909091
South San Francisco,CA,2022,-0.00816326530612245,-0.02112676056338028,,-0.10526315789473684,-0.004901960784313725,-0.0625,0.0,0.07075471698113207,0.125,-0.19230769230769232,-0.08333333333333333,,0.0,0.0,0.018691588785046728,0.050505050505050504,-0.07172995780590717,,-0.038910505836575876
South Sioux City,NE,2022,-0.023809523809523808,0.1111111111111111,,-0.14285714285714285,0.0,,-0.0625,0.0967741935483871,0.0,,0.14285714285714285,,-0.07894736842105263,-0.047619047619047616,0.16666666666666666,-0.08620689655172414,0.0,,-0.08333333333333333
South Yarmouth,MA,2022,-0.1,0.03125,,-0.25,0.08771929824561403,,0.1,-0.12903225806451613,0.1111111111111111,,0.42857142857142855,,0.0,0.07692307692307693,0.0,0.034482758620689655,-0.125,,-0.2
Southampton,NY,2022,0.0,-0.014814814814814815,,0.0,0.017857142857142856,0.0,0.058823529411764705,-0.012987012987012988,-0.25,,0.045454545454545456,,0.0136986301369863,0.010638297872340425,0.08064516129032258,0.0,-0.1111111111111111,0.0,0.034482758620689655
Sparks,NV,2022,0.06722689075630252,-0.004784688995215311,,0.1,0.047979797979797977,0.14285714285714285,-0.043859649122807015,0.0660377358490566,-0.047619047619047616,0.1111111111111111,-0.010309278350515464,0.2857142857142857,0.026923076923076925,0.055248618784530384,-0.04093567251461988,0.011049723756906077,0.05851063829787234,,0.04044117647058824
Spartanburg,SC,2022,0.04129793510324484,-0.057803468208092484,,0.1794871794871795,0.03278688524590164,0.0,0.008695652173913044,0.05630026809651475,-0.07547169811320754,0.03389830508474576,0.012345679012345678,,0.05070422535211268,0.01056338028169014,-0.03278688524590164,-0.008880994671403197,0.28888888888888886,0.0,0.03431372549019608
Spokane,WA,2022,0.0408997955010225,-0.0032948929159802307,-0.7692307692307693,0.06172839506172839,0.0496,0.04081632653061224,0.012465373961218837,0.02759526938239159,-0.004651162790697674,-0.028985507246376812,0.024271844660194174,,-0.005928853754940711,0.05191489361702128,0.03582089552238806,0.01078582434514638,0.061855670103092786,1.0,-0.008532423208191127
Spring,TX,2022,0.05910735826296743,0.03339882121807466,,0.09722222222222222,0.08383233532934131,-0.011976047904191617,0.017639077340569877,0.05175438596491228,0.08888888888888889,0.18681318681318682,-0.02127659574468085,0.06593406593406594,0.01790633608815427,0.05945945945945946,0.03677758318739054,0.0533462657613967,0.12863070539419086,0.6521739130434783,-0.009195402298850575
Springdale,AR,2022,0.05,-0.006944444444444444,0.0,0.12,0.04472843450479233,0.0,-0.022222222222222223,0.035398230088495575,-0.034482758620689655,0.09523809523809523,0.009523809523809525,,0.06965174129353234,0.11004784688995216,0.09734513274336283,0.08041958041958042,0.04081632653061224,,-0.05056179775280899
Springfield,MO,2022,0.0163265306122449,-0.05291005291005291,,0.05555555555555555,-0.007312614259597806,0.08860759493670886,0.026362038664323375,0.020787746170678335,-0.030534351145038167,-0.18421052631578946,-0.058823529411764705,,0.02056555269922879,-0.011795543905635648,-0.0041841004184100415,0.017507723995880537,0.06437768240343347,,-0.02610966057441253
Stafford,TX,2022,0.09016393442622951,0.09333333333333334,,0.1875,0.031746031746031744,0.06666666666666667,-0.11363636363636363,0.03184713375796178,0.08695652173913043,-0.1,0.009259259259259259,0.0,0.043478260869565216,0.037037037037037035,-0.046875,0.014150943396226415,0.125,,0.017857142857142856
State College,PA,2022,0.013452914798206279,-0.05,,-0.13636363636363635,-0.028985507246376812,0.030303030303030304,0.04316546762589928,-0.007380073800738007,-0.15789473684210525,-0.07692307692307693,-0.025,,0.005747126436781609,0.023076923076923078,0.09523809523809523,0.021739130434782608,-0.06451612903225806,-0.2,-0.0625
Stateline,NV,2022,0.0,0.0,,0.0,-0.1,,-0.05,0.0,-0.2,-0.2,-0.2857142857142857,,-0.05263157894736842,0.014492753623188406,0.11538461538461539,-0.04,-0.4,,-0.4166666666666667
Steamboat Springs,CO,2022,0.028985507246376812,0.029411764705882353,0.0,0.09302325581395349,0.0037735849056603774,-0.1,0.10204081632653061,0.0,0.09523809523809523,,-0.22857142857142856,,0.057692307692307696,0.004201680672268907,0.0,0.01764705882352941,0.08333333333333333,,-0.041666666666666664
Stockton,CA,2022,-0.001652892561983471,0.028368794326241134,0.14285714285714285,0.10344827586206896,0.054502369668246446,0.016129032258064516,-0.014545454545454545,0.03369434416365824,-0.08955223880597014,0.0,-0.018957345971563982,,0.07210626185958255,-0.010666666666666666,0.056179775280898875,0.021437578814627996,0.10693069306930693,,0.0
Stuart,FL,2022,0.04149377593360996,0.03418803418803419,,0.08163265306122448,0.0963855421686747,0.0,0.024875621890547265,0.02830188679245283,-0.04081632653061224,-0.16666666666666666,-0.017391304347826087,,0.058823529411764705,0.044989775051124746,-0.009478672985781991,0.01680672268907563,0.07462686567164178,,0.09090909090909091
Sugar Land,TX,2022,0.07048458149779736,0.04,,-0.0379746835443038,0.038461538461538464,-0.10869565217391304,0.005479452054794521,0.04526748971193416,3.0,0.0,0.023809523809523808,0.125,0.016713091922005572,0.0010384215991692627,-0.012698412698412698,0.050452781371280724,0.009345794392523364,-0.2222222222222222,0.028938906752411574
Suisun City,CA,2022,0.07317073170731707,-0.05,,-0.16666666666666666,-0.07317073170731707,0.3333333333333333,-0.07692307692307693,0.2,,,0.125,,0.0,-0.041666666666666664,0.1,0.05405405405405406,0.047619047619047616,,-0.125
Summerville,SC,2022,0.0830188679245283,0.10948905109489052,0.0,0.15789473684210525,0.025477707006369428,-0.08,-0.021505376344086023,0.04590163934426229,-0.046511627906976744,2.3333333333333335,0.031578947368421054,,0.07042253521126761,0.08641975308641975,0.11666666666666667,0.09144542772861357,0.10714285714285714,,0.12
Sumter,SC,2022,0.005952380952380952,0.0,0.3333333333333333,0.1111111111111111,-0.006993006993006993,-0.041666666666666664,0.018691588785046728,0.03608247422680412,0.21428571428571427,-0.2,0.03076923076923077,,0.010471204188481676,0.14583333333333334,-0.018867924528301886,0.02976190476190476,0.06521739130434782,0.3333333333333333,0.018867924528301886
Sunderland,MA,2022,0.0,0.2857142857142857,,,0.25,,0.0,,,,,,0.3333333333333333,0.0,-0.2,-0.3,,,
Sunnyvale,CA,2022,0.032418952618453865,0.0,,-0.11627906976744186,0.09815950920245399,0.11363636363636363,-0.15555555555555556,-0.011904761904761904,-0.018518518518518517,-0.14285714285714285,-0.11764705882352941,,0.061611374407582936,-0.10533333333333333,-0.0182648401826484,0.01293103448275862,0.25806451612903225,,-0.12244897959183673
Surprise,AZ,2022,0.06989247311827956,0.007518796992481203,,0.05,0.06382978723404255,0.375,0.009900990099009901,0.13559322033898305,0.045454545454545456,,-0.08695652173913043,,0.16233766233766234,0.07051282051282051,0.1386861313868613,0.019138755980861243,0.3877551020408163,,0.08888888888888889
Suwanee,GA,2022,0.08996539792387544,-0.014563106796116505,,0.08333333333333333,0.04361370716510903,0.0,-0.009852216748768473,0.05649717514124294,0.01639344262295082,-0.2608695652173913,-0.00980392156862745,,0.034482758620689655,0.07436708860759493,0.16666666666666666,-0.027972027972027972,0.2727272727272727,0.25,0.04953560371517028
Syracuse,UT,2022,0.2,-0.037037037037037035,,0.6,0.020618556701030927,0.3333333333333333,0.18181818181818182,0.1,0.0,,,,0.30434782608695654,-0.06578947368421052,-0.0425531914893617,0.1,-0.2,,0.09090909090909091
Tacoma,WA,2022,-0.051451187335092345,-0.048327137546468404,0.0,-0.032,-0.0343811394891945,0.07228915662650602,-0.053268765133171914,0.020689655172413793,-0.25773195876288657,-0.2,-0.14516129032258066,,-0.038293216630196934,-0.031630170316301706,0.02491103202846975,-0.06770833333333333,-0.15037593984962405,0.0,-0.2572178477690289
Tallahassee,FL,2022,-0.004081632653061225,0.06860706860706861,1.25,0.08130081300813008,-0.0014285714285714286,0.034782608695652174,0.01098901098901099,0.05447941888619855,-0.0106951871657754,0.075,-0.019417475728155338,,0.004739336492890996,0.015309672929714684,-0.008350730688935281,0.003115264797507788,0.12173913043478261,0.38461538461538464,0.025974025974025976
Tampa,FL,2022,0.03521825396825397,-0.011527377521613832,0.0,0.07068062827225131,0.04982817869415808,0.0044742729306487695,0.010507080858839652,0.018643031784841075,-0.013050570962479609,-0.0423728813559322,0.014925373134328358,,0.018340210912425492,0.023086269744835967,0.04880429477794046,0.014805675508945095,0.015712682379349047,0.5625,-0.025161290322580646
Tarpon Springs,FL,2022,0.033707865168539325,0.03614457831325301,,0.10526315789473684,-0.0364963503649635,0.16666666666666666,0.06666666666666667,0.04580152671755725,0.15,,0.11363636363636363,,-0.08823529411764706,0.07692307692307693,0.02531645569620253,0.033783783783783786,0.047619047619047616,0.3333333333333333,-0.08888888888888889
Taylor,TX,2022,-0.02127659574468085,0.26666666666666666,,0.4,0.06349206349206349,,0.07142857142857142,-0.034482758620689655,0.2,,0.030303030303030304,,0.0,0.28,0.1,0.17307692307692307,-0.0625,,0.09090909090909091
Temecula,CA,2022,0.11142061281337047,0.034482758620689655,-0.35714285714285715,0.024096385542168676,-0.005263157894736842,0.05405405405405406,0.0,0.04230769230769231,0.125,0.36363636363636365,0.07228915662650602,,0.05625,0.03669724770642202,0.03424657534246575,0.036170212765957444,0.05263157894736842,,-0.038834951456310676
Tempe,AZ,2022,0.045454545454545456,0.012605042016806723,,0.04040404040404041,0.034858387799564274,0.10204081632653061,0.05463182897862233,0.0755813953488372,0.049079754601226995,0.018518518518518517,0.03021978021978022,,0.0321285140562249,0.005928853754940711,0.010638297872340425,0.0013531799729364006,0.06206896551724138,0.6666666666666666,-0.009324009324009324
Temple,TX,2022,0.09574468085106383,-0.020833333333333332,,0.1724137931034483,0.052980132450331126,0.08695652173913043,-0.07801418439716312,0.058823529411764705,-0.03571428571428571,-0.08333333333333333,0.07042253521126761,,0.004464285714285714,0.05217391304347826,-0.04819277108433735,0.0,0.18867924528301888,0.0,0.11594202898550725
Terrell,TX,2022,0.06944444444444445,0.046511627906976744,,-0.1111111111111111,0.07058823529411765,0.0,0.02631578947368421,0.057692307692307696,0.35714285714285715,0.0,-0.020833333333333332,,0.014492753623188406,0.0,0.0,-0.0641025641025641,-0.0625,0.0,0.02564102564102564
Teton Village,WY,2022,0.1,-0.16666666666666666,,0.16666666666666666,-0.4,,0.0,,,,,,,0.0,0.16666666666666666,,,,
Texarkana,TX,2022,0.031446540880503145,0.07777777777777778,0.0,-0.24,-0.01639344262295082,0.7777777777777778,-0.006666666666666667,0.0038022813688212928,-0.25925925925925924,-0.07142857142857142,-0.06976744186046512,0.0,0.005714285714285714,0.022727272727272728,0.0,0.0,0.0,,0.046153846153846156
Texas City,TX,2022,-0.031578947368421054,0.03571428571428571,,,0.03571428571428571,-0.5,0.0,-0.05154639175257732,-0.42857142857142855,,0.0,,0.041666666666666664,-0.09090909090909091,0.029411764705882353,-0.011560693641618497,-0.12,0.0,-0.1
The Colony,TX,2022,0.13125,0.05263157894736842,,0.08695652173913043,0.11235955056179775,-0.07692307692307693,0.1388888888888889,0.0,0.10526315789473684,0.0,0.1111111111111111,,0.1368421052631579,0.14953271028037382,0.011764705882352941,-0.04666666666666667,0.0,,0.18867924528301888
Thonotosassa,FL,2022,0.3333333333333333,-0.029411764705882353,,0.0,0.0,,,0.1111111111111111,-0.16666666666666666,,0.25,,-0.058823529411764705,-0.05555555555555555,-0.1,-0.038461538461538464,0.14285714285714285,,0.16666666666666666
Thornton,CO,2022,0.058823529411764705,-0.07407407407407407,,0.25,-0.011111111111111112,-0.1,0.037037037037037035,0.04878048780487805,-0.0625,,0.25,,0.0,-0.08536585365853659,0.1,-0.043478260869565216,0.0,,0.0
Thousand Oaks,CA,2022,0.043689320388349516,0.040697674418604654,,0.0782608695652174,0.0,0.06060606060606061,0.018633540372670808,0.07047619047619047,-0.008928571428571428,0.045454545454545456,-0.1568627450980392,,0.022388059701492536,0.05799373040752351,-0.023076923076923078,-0.012919896640826873,0.0,,0.09917355371900827
Tifton,GA,2022,0.09259259259259259,-0.06451612903225806,-0.2,0.0,-0.08064516129032258,0.2,0.012345679012345678,0.025423728813559324,0.14285714285714285,,0.09090909090909091,,0.037037037037037035,0.02631578947368421,0.022222222222222223,-0.017699115044247787,0.0,-0.4,-0.045454545454545456
Toledo,OH,2022,0.028493894165535955,-0.003236245954692557,,0.08433734939759036,0.022792022792022793,-0.03125,-0.025714285714285714,0.03459821428571429,-0.04819277108433735,-0.017241379310344827,-0.036101083032490974,,0.0049261083743842365,-0.05182341650671785,-0.047619047619047616,-0.007478632478632479,0.10674157303370786,,-0.03900709219858156
Towson,MD,2022,0.0297029702970297,-0.06382978723404255,,0.04,-0.01639344262295082,0.0967741935483871,0.06153846153846154,-0.03036876355748373,0.0,0.06666666666666667,-0.09090909090909091,,0.0,0.0058823529411764705,0.04477611940298507,-0.044673539518900345,0.17647058823529413,,-0.04878048780487805
Travelers Rest,SC,2022,0.04,0.0,,-0.2,0.12903225806451613,0.0,-0.08,0.08333333333333333,0.0,,0.043478260869565216,,0.14545454545454545,0.07317073170731707,0.22727272727272727,0.0,0.14285714285714285,,0.17647058823529413
Traverse City,MI,2022,0.026923076923076925,0.012269938650306749,,0.17391304347826086,0.020833333333333332,0.0,-0.0053475935828877,0.026954177897574125,0.03333333333333333,-0.10526315789473684,-0.02976190476190476,-0.045454545454545456,0.029304029304029304,0.0160857908847185,0.06097560975609756,-0.01603206412825651,-0.05357142857142857,-0.1111111111111111,0.04132231404958678
Truckee,CA,2022,0.0,-0.041666666666666664,,0.05714285714285714,0.032520325203252036,-0.13636363636363635,-0.04,0.013513513513513514,-0.16666666666666666,,0.041666666666666664,0.0,-0.1111111111111111,0.13043478260869565,-0.011111111111111112,0.08035714285714286,0.2857142857142857,,0.16666666666666666
Trumbull,CT,2022,0.014705882352941176,0.015625,,0.0,-0.011494252873563218,0.25,-0.07692307692307693,-0.006060606060606061,0.0,0.0,0.15384615384615385,,0.0684931506849315,0.03669724770642202,0.09090909090909091,-0.05511811023622047,0.16666666666666666,,0.0
Tucker,GA,2022,-0.013245033112582781,-0.009900990099009901,,0.05,0.022727272727272728,-0.0625,0.08433734939759036,0.005208333333333333,-0.15384615384615385,0.0,0.011904761904761904,,0.017341040462427744,0.02336448598130841,-0.034482758620689655,-0.04060913705583756,-0.06,-0.2222222222222222,0.07386363636363637
Tucson,AZ,2022,0.03724928366762178,0.009760425909494233,,0.05338078291814947,0.05170316301703163,0.00303951367781155,0.000847457627118644,-0.0025426807119505995,-0.04823151125401929,-0.04504504504504504,0.04275092936802974,1.0,0.02981778023191607,-0.011471518987341773,0.018322762508809022,0.022562792677735206,0.07923497267759563,,0.011661807580174927
Tulsa,OK,2022,0.008,-0.043795620437956206,,0.05945945945945946,0.024925224327018942,0.034013605442176874,-0.007142857142857143,0.021393643031784843,-0.025179856115107913,0.030534351145038167,0.0032,-0.038461538461538464,0.02251552795031056,-0.020722635494155154,0.01568627450980392,-0.006417736289381563,0.00554016620498615,-0.08,-0.039627039627039624
Tuscaloosa,AL,2022,0.051630434782608696,0.008928571428571428,0.0,-0.05128205128205128,-0.03508771929824561,-0.058823529411764705,-0.0335195530726257,-0.019830028328611898,-0.08,-0.3,0.06349206349206349,0.3333333333333333,-0.04669260700389105,0.011811023622047244,0.04294478527607362,-0.0021141649048625794,-0.10810810810810811,-0.14285714285714285,0.0
Union,NJ,2022,0.0,0.08235294117647059,,0.3125,0.09090909090909091,0.11764705882352941,-0.08571428571428572,0.028846153846153848,-0.26666666666666666,-0.3333333333333333,-0.018867924528301886,,-0.023668639053254437,-0.019736842105263157,-0.045454545454545456,-0.024793388429752067,0.18055555555555555,,-0.054945054945054944
Uniondale,NY,2022,-0.015384615384615385,0.11290322580645161,,,-0.00980392156862745,0.6666666666666666,0.023529411764705882,0.07792207792207792,-0.14285714285714285,0.0,0.25,,-0.08641975308641975,-0.061855670103092786,-0.1111111111111111,-0.056338028169014086,0.09523809523809523,0.0,-0.1875
University Place,WA,2022,0.0,0.0,,,0.0967741935483871,0.0,0.07142857142857142,-0.11538461538461539,,,0.0,,0.3333333333333333,0.2777777777777778,0.2857142857142857,0.0,-0.4,,
Upland,CA,2022,0.014778325123152709,-0.023622047244094488,,0.10810810810810811,0.10526315789473684,0.08823529411764706,0.06422018348623854,0.04954954954954955,0.06451612903225806,0.0,-0.018518518518518517,,0.038461538461538464,-0.006711409395973154,0.05426356589147287,0.041666666666666664,0.16,,-0.05517241379310345
Upper Marlboro,MD,2022,-0.009615384615384616,-0.034782608695652174,,0.04,0.011111111111111112,0.09375,-0.014492753623188406,0.09009009009009009,-0.038461538461538464,0.0,0.23809523809523808,,-0.024691358024691357,0.025396825396825397,-0.020202020202020204,0.0703125,0.13513513513513514,,-0.021739130434782608
Vail,CO,2022,-0.02127659574468085,0.05555555555555555,,0.06666666666666667,-0.03125,,-0.11764705882352941,-0.07692307692307693,0.0,,0.0,,-0.02127659574468085,0.0196078431372549,-0.045454545454545456,-0.016129032258064516,0.6,,-0.08333333333333333
Van Alstyne,TX,2022,0.0,0.08333333333333333,,,0.17647058823529413,0.0,0.13333333333333333,0.36363636363636365,-0.2,,-0.14285714285714285,,0.17857142857142858,0.21052631578947367,-0.16666666666666666,0.4117647058823529,0.16666666666666666,,0.0
Vancouver,WA,2022,0.07538461538461538,0.01937984496124031,,0.0,0.047619047619047616,0.05555555555555555,0.0018450184501845018,0.013181019332161687,-0.011764705882352941,-0.08695652173913043,0.03,,0.015719467956469165,0.047474747474747475,0.03231597845601436,0.028395061728395062,0.13709677419354838,1.0,0.04455445544554455
