Deal ID,Property ID,Status,Type,Subtype,Features,Hotel Franchise,Market,Date,Property Name,Address,City,State,Country,Postal Code,Unit Count,sf,Yr Built,Yr Renov,Est Completion,# Bldgs,# Floors,Land Area (acres),Occupancy,Prop/Deal,Price ($),Currency,$/Units,$/sf,$/MW,Price Qualifier,Partial Interest,Partial Inv Vol ($),Cap Rate,Cap Rate Qualifier,Owner/Buyer,Buyer's Broker,Seller,Seller's Broker,Lender,Comments or Notes,Latitude,Longitude,County,Submarket,MSA,CBSA,APN,Deed,Beds,Units
4216212,4280525,Sale,Apartment,Mid/Highrise,,,Lansing,Aug-25,Gateway Lofts,3140 E Michigan Ave,Lansing,MI,United States,48823,181,"173,866",2021,2022,,1,,,,1 of 1,"37,550,000.00",$,"207,459",216,0,confm'd,,"37,550,000",,,Vesper Holdings,,Continental RE Cos,Berkadia,ACRES Commercial Realty ($31m approx),Mid/Highrise property; ,42.733173,-84.506989,Ingham County,"Lansing-East Lansing, MI",4040,29620,"010114426001, 01-01-14-426-001, 33-01-01-14-426-006",22129,,Between 100 - 200 Units
4207125,4269523,Sale,Apartment,Mid/Highrise,,,Dallas,Aug-25,The Ownsby Apartments,505 W Ownsby Pkwy,Celina,TX,United States,75009,367,"549,251",2025,,,1,4,,,1 of 1,"87,500,000.00",$,"238,420",159,0,approx,,"87,500,000",,,BSR Trust,,Davis Development Inc,,,Mid/Highrise property; ,33.279453,-96.788634,Collin County,Collin/Denton Co,1920,19100,"R616700304301, R-6167-003-0970-1",102102,,Between 300 - 400 Units
4212807,4276674,Sale,Apartment,Mid/Highrise,,,St Louis,Aug-25,The McKenzie,8400 Delmar Blvd,University City,MO,United States,63124,251,"397,079",2023,2024,,1,8,2.42,95%,1 of 1,"55,000,000.00",$,"219,124",139,0,approx,,"55,000,000",5.7%,unwrtn,CS3 Investments,,Asprient Properties,,Fannie Mae ($48m approx),95% occ.;Mid/Highrise property; ,38.660088,-90.355362,St. Louis County,St Louis - Proper,7040,41180,"18K-43-0512, 18K430172",81200486; 81200485,,Between 200 - 300 Units
4203748,4265650,Sale,Apartment,Mid/Highrise,,,Austin,Aug-25,The Alden at Cedar Park,1404 Spanish Oak St,Cedar Park,TX,United States,78613,349,,2020,,,1,4,6.65,95%,1 of 1,"77,500,000.00",$,"222,063",,0,apprsl,,"77,500,000",4.5%,unwrtn,Weidner Apt Homes,,Starlight Investments,Newmark,Fannie Mae ($47m approx),95% occ.;Mid/Highrise property; prior sale: Nov-20; ,30.522846,-97.811569,Williamson County,Austin - Other,640,12420,"R037882, R569032, R-17-W322-4320-A002",61740; 61742,,Between 300 - 400 Units
4202448,4263908,Sale,Apartment,Mid/Highrise,,,Boston,Aug-25,Hanover Crossing Apartments,80 Mill St,Hanover,MA,United States,02339,297,"333,900",2022,,,4,4,13.14,,1 of 1,"155,850,000.00",$,"524,747",467,0,confm'd,,"155,850,000",,,AEW Capital,,The Hanover Co,CBRE,,Mid/Highrise property; prior land sale: Jul-21 ($13.4m); ,42.146198,-70.840105,Plymouth County,Bristol/Plymouth/Norfolk,1120,14460,"001017767, HANO-000018-000000-000026",060216000136; 50580,,Between 200 - 300 Units
4210252,4273305,Sale,Apartment,Mid/Highrise,,,Kansas City,Aug-25,Cyan Southcreek,13220 Foster St,Overland Park,KS,United States,66213,380,,2020,,,7,4,24.45,,1 of 1,"90,000,000.00",$,"236,842",,0,approx,,"90,000,000",,,Bonaventure Senior Living,,Blackstone,,Freddie Mac ($54m approx),Mid/Highrise property; prior sale: Dec-20; ,38.889477,-94.674911,Johnson County,Johnson Co,3760,28140,"NF251330-4024, NF2513304024, NP15690000-0001",202508003424; 202508003026; 202508003024,,Between 300 - 400 Units
4200595,,Sale - Pending,Apartment,,,,,Aug-25,Elme DC/GA/VA Apartment Portfolio 2025,1 of 20 properties,,,,,"5,804",,,,,,,,,,"153,174,048.5  of 1,600,000,000.0 ",,,,,rumor,,,,,Cortland,,Elme Communities,,,20 property portfolio.,,,,,,,,,,Greater than 400 Units
4200595,4261732,Sale - Pending,Apartment,Mid/Highrise,,,DC VA burbs,Aug-25,The Trove,1201 S Ross St,Arlington,VA,United States,22204,401,,2020,,,,6,3.50,,1 of 20,"153,174,048.50",$,"381,980",,0,alloc'd,,"153,174,049",,,Cortland,,Elme Communities,,,Mid/Highrise property; ,38.862591,-77.075890,Arlington County,Arlington,8840,47900,"32001048, 32001046, 32001049, 32001002, 32001047, 32001003",,,Greater than 400 Units
4214560,4278708,Sale,Apartment,Garden,,,Atlanta,Aug-25,The Rise,2100 W Iris Dr SE,Conyers,GA,United States,30013,128,,2022,,,2,3,,93%,1 of 1,"25,300,000.00",$,"197,656",,0,apprsl,,"25,300,000",5.0%,unwrtn,,,Hotel Investment Group,,Fannie Mae ($15m approx),93% occ.;Garden property; ,33.632627,-83.980543,Rockdale County,Atlanta - Other,520,12060,0760010010,,,Between 100 - 200 Units
4203553,4265334,Sale,Apartment,Garden,,,Charlotte,Aug-25,Norwood Steele Creek Apartments,13925 Erwin Rd,Charlotte,NC,United States,28273,272,,2023,,,10,2,31.50,,1 of 1,"67,250,000.00",$,"247,243",,0,approx,,"67,250,000",,,Ares Management,,Middleburg,,,Garden property; prior land sale: Sep-21 ($5.0m); ,35.113446,-80.977227,Mecklenburg County,Charlotte - Southpark,1520,16740,"20122117, 20122103, 201-221-03",039766000115; 77468,,Between 200 - 300 Units
4200102,4261133,Sale,Apartment,Mid/Highrise,,,Miami/Dade Co,Aug-25,The Fifteen Miami,1420 NW 15th Ave,Miami,FL,United States,33125,132,"97,771",2023,,,1,8,,,1 of 1,"45,900,000.00",$,"347,727",469,0,approx,,"45,900,000",,,Olympus Property,,PREMIUM Development,,,"Mid/Highrise property; street retail (1,000 sf); ",25.787853,-80.220863,Miami-Dade County,Miami - Proper,5000,33100,0131350100390,,,Between 100 - 200 Units
4204590,4266619,Sale,Apartment,Garden,,,Austin,Aug-25,Cavalry at Liberty Hill Apartments,2101 Kauffman LP,Round Rock,TX,United States,78628,270,"247,584",2023,,,,3,18.45,,1 of 1,n/a,$,,,0,est,,n/a,,,Nikki Brennan,,Kauffman Multifamily Ptrs LLC,,First United Bank ($37m approx),Garden property; ,30.641826,-97.822273,Williamson County,Austin - Other,640,12420,R638974,60569; 60565,,Between 200 - 300 Units
4212901,4276805,Sale,Apartment,Mid/Highrise,,,Chicago,Aug-25,Westerly,740 N Aberdeen St,Chicago,IL,United States,60642,188,,2020,,,1,11,0.36,,1 of 1,n/a,$,,,0,est,,n/a,,,KAC Owner LLC,,Fifield Realty Corp,,,"Mid/Highrise property; street retail (2,400 sf); prior land sale: Oct-18 ($6.6m); ",41.895156,-87.655256,Cook County,Chicago - Proper,1600,16980,"17082040060000, 17-08-204-006-0000, 17-08-204-031-0000, 17-08-204-002-0000, 17-08-204-004-0000, 17-08-204-037-0000, 17-08-204-005-0000, 17-08-204-026-0000, 17-08-204-001-0000, 17-08-204-003-0000",,,Between 100 - 200 Units
4204169,4266130,Sale,Apartment,Garden,,,Orlando,Jul-25,Ascend Oak Pointe North Apartments,2901 Ocoee Apopka Rd,Apopka,FL,United States,32703,240,,2023,,,9,3,16.03,,1 of 1,"52,789,600.00",$,"219,957",,0,approx,,"52,789,600",,,Domain Communities,,"DR Horton, Taurus",,,Garden property; ,28.633870,-81.539354,Orange County,Orlando - Proper,5960,36740,"282129000000004, 28-21-29-6066-00-001",447937,,Between 200 - 300 Units
4206438,4268675,Sale,Apartment,Garden,student hsng,,Baton Rouge,Jul-25,University Grove,5726 Premiere Dr,Baton Rouge,LA,United States,70820,127,,2024,,,,,,99%,1 of 1,n/a,$,,,0,est,,n/a,,,Monument Square Investment Group,,River Oaks Investment Group,JLL,,99% occ.;Garden/student hsng property; 381 beds; bought for renovation; ,30.381035,-91.165489,East Baton Rouge Parish,Baton Rouge,760,12940,02778017,,381,Between 100 - 200 Units
4218723,,Sale,Apartment,,,,,Jul-25,Partner Apartments MN Residential Portfolio 2025,1 of 3 properties,,,,,304,,,,,,,,,,"25,500,000.0  of 65,900,000.0 ",,,,,confm'd,,,,,The Dakota REIT,,Partner Apartments Acquisition LLC,Colliers International,Freddie Mac 2022-K144 ($18m approx),3 property portfolio.,,,,,,,,,,Between 300 - 400 Units
4218723,4283356,Sale,Apartment,Mid/Highrise,subsidized,,Minneapolis,Jul-25,Sapphire Apartments,7555 145th Ave NW,Ramsey,MN,United States,55303,118,"153,964",2020,,,3,4,3.90,,1 of 3,"25,500,000.00",$,"216,102",166,0,confm'd,,"25,500,000",,,The Dakota REIT,,Partner Apartments Acquisition LLC,Colliers International,Freddie Mac 2022-K144 ($18m approx),Mid/Highrise/subsidized property; buyer assumed mtg; prior sale: Mar-22 ($24.9m); ,45.234470,-93.458727,Anoka County,Minneapolis - Other,5120,33460,"283225130075, 28-32-25-13-0093",2446260002; 2446260001,,Between 100 - 200 Units
4199763,4260780,Sale,Apartment,Garden,,,Inland Empire,Jul-25,Venue at Orange,1600 Orange Ave,Redlands,CA,United States,92373,328,"401,760",2023,,,5,3,15.27,,1 of 1,"148,400,000.00",$,"452,439",369,0,confm'd,,"148,400,000",,,Sentinel Real Estate,,"LuxView Properties, 1600 Orange LLC",IPA (Marcus & Millichap),,Garden property; ,34.052642,-117.211495,San Bernardino County,San Bernardino,6780,40140,"0292167110000, 0292168030000, 0292168160000, 0292167130000, 0292167250000, 0292167120000, 0292167180000, 0292167080000, 0292-721-01-0000, 0292-721-02-0000, 0292-482-01-0000",182007,,Between 300 - 400 Units
4204952,4267022,Sale,Apartment,Mid/Highrise,,,Philadelphia,Jul-25,Luxor Lansdale,117 S Broad St,Lansdale,PA,United States,19446,205,,2022,,,1,,,,1 of 1,"51,000,000.00",$,"248,780",,0,confm'd,,"51,000,000",,,Lindy Prop Management,,Westrum Development,Berkadia,Firstrust Bank ($32m approx),Mid/Highrise property; ,40.238282,-75.285343,Montgomery County,Montgomery - Philly,6160,37980,"110000956005, 11-00-00956-005",016104002753; 44169,,Between 200 - 300 Units
4201887,,Sale,Apartment,,,,,Jul-25,McWhinney Enterprises CO Apartment Portfolio 2025 ,1 of 2 properties,,,,,420,,,,,,,,,,"66,099,962.9  of 132,200,000.0 ",,,,,confm'd,,,,,Centerspace,,McWhinney Enterprises,Walker & Dunlop,HUD ($40m approx),2 property portfolio.,,,,,,,,,,Greater than 400 Units
4201887,4263296,Sale,Apartment,Garden,,,Fort Collins,Jul-25,Railway Flats (Phase II),2004 Cupola Dr,Loveland,CO,United States,80538,210,,2023,,,7,3,3.82,,1 of 2,"66,099,962.90",$,"314,762",,0,alloc'd,,"66,099,963",,,Centerspace,,McWhinney Enterprises,Walker & Dunlop,HUD ($40m approx),Garden property; buyer assumed mtg; ,40.414967,-104.984148,Larimer County,"Fort Collins, CO",2670,22660,"R1631488, 1668418, 1668424, R1668414, R1631493, 1668425",34809,,Between 200 - 300 Units
4205560,4267677,Sale,Apartment,Garden,townhouse,,Gainesville,Jul-25,The Collective at Archer,9315 SW Archer Rd,Newberry-Archer,FL,United States,32608,172,,2023,,,172,2,25.43,,1 of 1,"39,502,000.00",$,"229,663",,0,approx,,"39,502,000",,,Madison Capital Group,,Quivet Creek Development,,Freddie Mac ($28m approx),Garden/townhouse property; ,29.587522,-82.440868,Alachua County,Gainesville,2900,23540,"07068000000, 07061-002-003",3638255; 005226000072; 005227003048; 3640266,,Between 100 - 200 Units
4200286,4261343,Sale,Apartment,Mid/Highrise,,,Kansas City,Jul-25,Brookside Commons,6551 Rockhill Rd,Kansas City,MO,United States,64131,210,,2023,,,1,,5.37,91%,1 of 1,"46,510,349.00",$,"221,478",,0,apprsl,,"46,510,349",5.2%,unwrtn,Bow River Cap Prtnrs,,Platform Ventures,Cushman & Wakefield,Fannie Mae ($30m approx),91% occ.;Mid/Highrise property; prior land sale: Aug-23; ,39.008904,-94.576782,Jackson County,Kansas City - Proper,3760,28140,"47240281203000000, 47-240-28-15, 47-240-28-15-00-0-00-000",54126E; 54125E,,Between 200 - 300 Units
4199221,,Sale,Apartment,,,,,Jul-25,Green Street Prop. MO Apartment Portfolio 2025,1 of 2 properties,,,,,346,,,,,,,,,,"24,500,000.0  of 88,240,000.0 ",,,,,confm'd,,,,,AHM Group LLC,,"Koman Group, Green Street Properties",,,2 property portfolio.,,,,,,,,,,Between 300 - 400 Units
4199221,4260188,Sale,Apartment,Mid/Highrise,,,St Louis,Jul-25,Hue Apartments,900 S Sarah St,Saint Louis,MO,United States,63110,111,"83,788",2020,,,1,4,0.77,,1 of 2,"24,500,000.00",$,"220,721",292,0,approx,,"24,500,000",,,AHM Group LLC,,"Koman Group, Green Street Properties",,,Mid/Highrise property; ,38.629253,-90.249489,St. Louis City,St Louis - Proper,,41180,"3957-00-0021-0, 39570001820",250728000146; 250728000145,,Between 100 - 200 Units
4199254,4260224,Sale,Apartment,Mid/Highrise,,,Denver,Jul-25,Talus Flats,2355 Mercantile St,Castle Rock,CO,United States,80109,111,,2021,,,1,4,0.10,,1 of 1,"35,075,000.00",$,"315,991",,0,approx,,"35,075,000",,,Fairfield Residential,,Sunroad Enterprises,,Freddie Mac ($18m approx),Mid/Highrise property; prior sale: Sep-21 ($34.9m); ,39.402878,-104.887878,Douglas County,Douglas,2080,19740,"0477195, 0496676, 0499317, R0615932",34178; 34177,,Between 100 - 200 Units
4200082,4261109,Sale,Apartment,Mid/Highrise,,,Denver,Jul-25,Mezz at Fiddler's Green,6400 S Syracuse Way,Centennial,CO,United States,80111,149,"140,535",2020,,,1,4,3.52,,1 of 1,"50,062,500.00",$,"335,990",356,0,approx,,"50,062,500",,,Fairfield Residential,,Sunroad Enterprises,,,Mid/Highrise property; prior sale: Jan-21 ($47.8m); ,39.599607,-104.898717,Arapahoe County,Arapahoe,2080,19740,"2075-21-3-01-081, 2075-21-3-43-001, 2075-21-3-43-003, 2075-21-3-43-001",E5052797,,Between 100 - 200 Units
4201371,4262624,Sale,Apartment,Mid/Highrise,,,Richmond,Jul-25,Metropolis at Innsbrook,4345 Sadler Rd,Glen Allen,VA,United States,23060,402,"825,000",2023,,,1,5,14.37,94%,1 of 1,"98,000,000.00",$,"243,781",119,0,confm'd,,"98,000,000",5.3%,unwrtn,"Foxfield Real Estate, Park Row Equity Partners",,Robinson Development,Newmark,Fannie Mae ($64m approx),94% occ.;Mid/Highrise property; prior land sale: Dec-19 ($7.4m); ,37.654506,-77.586876,Henrico County,Hanover County,6760,40060,"7477633334, 747-763-3334, 747-763-5508",006685001964; 006685001959; 19162; 19163,,Greater than 400 Units
4202657,4264136,Sale,Apartment,Mid/Highrise,,,Dallas,Jul-25,Willow & Wise,218 W Broadway,Fort Worth,TX,United States,76104,250,"305,580",2023,,,1,5,1.77,,1 of 1,n/a,$,,,0,est,,n/a,,,The Hudgins Companies,,Maverick Development Group,,Sound Point Capital ($43m approx),Mid/Highrise property; ,32.741610,-97.327215,Tarrant County,Ft Worth,2800,19100,"40926583, 08264724, 08218293, 13873245",225132435; 225132436,,Between 200 - 300 Units
4198004,4257480,Sale,Apartment,Mid/Highrise,,,Denver,Jul-25,Stella on the Park,14531 E Alameda Ave,Aurora,CO,United States,80012,216,,2021,,,1,4,5.61,95%,1 of 1,"50,500,000.00",$,"233,796",,0,confm'd,,"50,500,000",,,Two Arrows Group,,Northstar Commercial Partners,CBRE,Blackstone ($36m approx),"95% occ.;Mid/Highrise property; street retail (36,000 sf); prior sale: Oct-15 ($3.5m); ",39.712625,-104.818353,Arapahoe County,Arapahoe,2080,19740,"197507419005, 197507419008, 197507419007, 1975-07-4-41-001, 1975-07-4-40-002",E5051015; E5051256,,Between 200 - 300 Units
4200584,4261683,Sale,Apartment,Garden,,,Salt Lake City,Jul-25,Sorella,14352 S Via Molvero Wy,Herriman,UT,United States,,219,,2022,,,7,"2, 3",10.13,92%,1 of 1,"62,049,039.00",$,"283,329",,0,apprsl,,"62,049,039",4.9%,unwrtn,Millburn & Company,,David S Bailey,,Fannie Mae ($40m approx),92% occ.;Garden property; ,40.491165,-111.987206,Salt Lake County,Salt Lake City,7160,41620,"33-07-226-061-0000, 33072260020000, 33072260080000",011586000919; 011586000914; 14409950; 14409949,,Between 200 - 300 Units
4193475,4252241,Sale,Apartment,Garden,townhouse,,"All Others - AR,LA",Jul-25,Cedar Crest,356 N Seattle Ave,Farmington,AR,United States,72730,148,,2021,,,,2,3.57,93%,1 of 1,"31,798,000.00",$,"214,851",,0,confm'd,,"31,798,000",5.7%,unwrtn,Brazos Residential,,Hampton Holdings LLC,,Fannie Mae ($21m approx),93% occ.;Garden/townhouse property; 38 duplexes and 12 condos; condo; ,36.054228,-94.237118,Washington County,All Others - AR,2580,22220,"760-04318-000, 760-04323-000, 760-04321-000, 760-04325-000, 760-04326-000, 760-04324-000, 760-04320-000, 760-04315-000, 760-04317-000, 760-04319-000, 760-04322-000, 760-04316-000, 76002400200",19027,,Between 100 - 200 Units
4197678,4257130,Sale,Apartment,Mid/Highrise,student hsng,,Lansing,Jul-25,The Abbot,100 W Grand River Rd,East Lansing,MI,United States,48823,363,,2020,,,1,12,0.52,,1 of 1,n/a,$,,,0,est,,n/a,,,"Alden Street Capital, Invesco LLC",,Convexity Properties,Walker & Dunlop,Ares Commercial Real Estate Corporation ($58m approx),"Mid/Highrise/student hsng property; street retail (13,000 sf); 363 beds; ",42.735603,-84.484028,Ingham County,"Lansing-East Lansing, MI",4040,29620,"20-01-13-230-006, 200113230004, 33-20-01-13-230-006",18778; 18779,363,Between 300 - 400 Units
4197419,4256808,Sale,Apartment,Garden,,,Polk Co,Jul-25,Bridgewater Grand,5546 Autumn Ridge Rd,Lakeland,FL,United States,33805,300,,2022,,,13,3,32.96,89%,1 of 1,"57,375,000.00",$,"191,250",,0,confm'd,,"57,375,000",4.9%,unwrtn,Hamilton Point Investments,,Steven W Corbett Construction,Berkadia,Fannie Mae ($43m approx),89% occ.;Garden property; prior land sale: May-19 ($2.5m); ,28.113441,-81.913193,Polk County,Lakeland,3980,29460,"24-27-21-161750-011020, 24-27-21-161750-011010, 242721161750011020, 242721161750011010, 24-27-21-161750-011020",164671; 013624001279,,Between 200 - 300 Units
4189415,4247402,Sale,Apartment,Mid/Highrise,,,Columbus,Jul-25,Harlow on Main,195 E Main St,Columbus,OH,United States,43215,120,"120,000",2020,,,1,6,,86%,1 of 1,"16,500,000.00",$,"137,500",138,0,approx,,"16,500,000",,,"MCB Real Estate, Abide Capital Group",,Homestead America,,,"86% occ.;Mid/Highrise property; street retail (7,000 sf); ",39.956421,-82.994291,Franklin County,Columbus - CBD,1840,18140,"010057171, 010036907, 010021303, 010021141, 010043880",,,Between 100 - 200 Units
4197584,4257035,Sale,Apartment,Mid/Highrise,Affordable,,Seattle,Jul-25,Mercy Angle Lake Family Housing,2650 S 200th St,SeaTac,WA,United States,98188,130,"101,593",2024,,,1,7,0.83,,1 of 1,"6,216,337.00",$,"47,818",61,0,confm'd,,"6,216,337",,,Jessica Andersen,,Mercy Housing Northwest,,,Mid/Highrise/Affordable property; office buildout of; ,47.423110,-122.299449,King County,Seattle - Proper,7600,42660,0422049287,20250725001091,,Between 100 - 200 Units
4198063,4257544,Sale,Apartment,Mid/Highrise,,,Minneapolis,Jul-25,Sora,625 S 4th Ave,Minneapolis,MN,United States,55415,122,,2020,,,1,6,1.23,,1 of 1,"23,750,000.00",$,"194,672",,0,confm'd,,"23,750,000",,,Red Tail Acquisitions,,Hempel Companies,Colliers International,"Private/Other ($3m approx), Great Southern Bank ($15m approx)","Mid/Highrise property; street retail (1,608 sf); office buildout of ; prior land sale: Jun-18 ($4.5m); ",44.974653,-93.265403,Hennepin County,Minneapolis - CBD,5120,33460,"2602924220343, 26-029-24-22-0437, 26-029-24-22-0441, 26-029-24-22-0446, 26-029-24-22-0443, 26-029-24-22-0440, 26-029-24-22-0442, 26-029-24-22-0445, 26-029-24-22-0439, 26-029-24-22-0444, 26-029-24-22-0448, 26-029-24-22-0438",6147317; 6147315; 6147314,,Between 100 - 200 Units
4188987,4246699,Sale,Apartment,Garden,,,Allentown,Jul-25,Woodmont Liberty at Independence,2000 Woodmont Dr,Independence,NJ,United States,07840,120,,2023,,,,3,11.00,,1 of 1,"42,933,333.30",$,"357,778",,0,approx,,"42,933,333",,,,,Woodmont Properties,SAGE Investment Real Estate Advisors,Cronheim Mortgage Corporation ($28m approx),Garden property; ,40.873133,-74.823008,Warren County,"Allentown-Bethlehem-Easton, PA-NJ",5640,10900,1200006  0200003,,,Between 100 - 200 Units
4189291,4247273,Sale,Apartment,Garden,,,Phoenix,Jul-25,Cardinal 95,9600 W Georgia Ave,Glendale,AZ,United States,85305,198,,2023,,,14,3,10.85,,1 of 1,"62,750,000.00",$,"316,919",,0,confm'd,,"62,750,000",4.7%,quoted,Quarry Capital,,Vision Capital Partners,Eastdil Secured,HUD ($50m approx),Garden property; buyer assumed mtg; ,33.513989,-112.265186,Maricopa County,Glendale,6200,38060,"102-14-650, 10214001P",386410; 386409,,Between 100 - 200 Units
4190573,4248865,Sale,Apartment,Mid/Highrise,,,Phoenix,Jul-25,Huxley Scottsdale,8555 E Raintree Dr,Scottsdale,AZ,United States,85260,192,,2024,,,1,5,3.12,,1 of 1,"76,000,000.00",$,"395,833",,0,confm'd,,"76,000,000",,,Pillar Communities,,"PGIM Real Estate, Trammell Crow Co (CBRE)",CBRE,Nationwide Insurance ($42m approx),Mid/Highrise property; ,33.617825,-111.895821,Maricopa County,Scottsdale,6200,38060,"21553006G, 215-53-103-C",391434; 391433,,Between 100 - 200 Units
4217479,4281933,Sale,Apartment,Garden,,,Kansas City,Jul-25,Switch Apartments,1204 N 94th St,Kansas City,KS,United States,66112,274,,2024,,,,3,,,1 of 1,n/a,$,,,0,est,,n/a,,,L&B Realty Advisors,,Milhaus,CBRE,,Garden property; ,39.118404,-94.798355,Wyandotte County,Kansas City - Other,3760,28140,,,,Between 200 - 300 Units
4110347,4157085,Sale,Apartment,Mid/Highrise,,,Chicago,Jul-25,Millie on Michigan,300-310 N Michigan Ave,Chicago,IL,United States,60601,290,,2022,,,1,47,0.37,96%,1 of 1,"122,000,000.00",$,"420,690",,0,approx,,"122,000,000",5.5%,quoted,"Cedar Street Capital, Kayne Anderson",,"Sterling Bay Cos, Magellan Dev Group",CBRE,Invesco Real Estate ($91m approx),"96% occ.;Mid/Highrise property; street retail (25,000 sf); prior sale: Mar-09 ($31.3m); ",41.887199,-87.625011,Cook County,Chicago - CBD,1600,16980,"17103000240000, 17103000230000, 17-10-300-023-0000, 17-10-300-024-0000, 17-10-300-032-0000",18408024,,Between 200 - 300 Units
4193471,4252237,Sale,Apartment,Mid/Highrise,,,Orlando,Jul-25,Alta Deco,2603 Amazonas Cir,Orlando,FL,United States,32837,297,,2023,,,8,4,12.43,,1 of 1,"90,000,000.00",$,"303,030",,0,confm'd,,"90,000,000",,,Bonaventure Senior Living,,Wood Partners,,Principal Financial ($50m approx),Mid/Highrise property;  1031 exch;,28.418549,-81.415247,Orange County,Orlando - Proper,5960,36740,"292409855900070, 292409855900060, 292409855900050, 292409855900040, 292409855900030, 292409855900020, 292409855900080, 29-24-09-0073-01-000",387795; 387794,,Between 200 - 300 Units
